case_id,release_relative_path,whoops_source_id,source_filename_or_path,width,height,source_file_sha256,decoded_rgb_sha256,license,dataset_repository,dataset_revision,datasets_version,pillow_version,hash_algorithm,private_artifact_sha256,private_evidence_location,match_status,deterministic_transform,transform_evidence,original_git_blob_sha256,original_git_decoded_rgb_sha256
500,data/raw_images/abnormal/500.png,00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,https://whoops-benchmark.s3.amazonaws.com/whoops_images/00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3.png,1024,1024,00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,e6a7d561be665104aeabc6c1f2b847d5541e7222b746407c5e59dde1627f67b5,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,working-tree:500.png,exact_decoded_match,,,,
772,data/raw_images/abnormal/772.png,917ec99db17df2aef89a23beb9d208bd208f6af0281900b26f5b438b193e6ca3,https://whoops-benchmark.s3.amazonaws.com/whoops_images/917ec99db17df2aef89a23beb9d208bd208f6af0281900b26f5b438b193e6ca3.png,1024,1024,917ec99db17df2aef89a23beb9d208bd208f6af0281900b26f5b438b193e6ca3,1c92a926fd1518ac966500877e3ed3c54b68485901d45b8fa2812035eec16cc5,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),917ec99db17df2aef89a23beb9d208bd208f6af0281900b26f5b438b193e6ca3,working-tree:772.png,exact_decoded_match,,,,
773,data/raw_images/abnormal/773.png,937d9f37a91d1cce4c184e41ba43df8cdb3f3039b5c098805a51cf06aaa889c2,https://whoops-benchmark.s3.amazonaws.com/whoops_images/937d9f37a91d1cce4c184e41ba43df8cdb3f3039b5c098805a51cf06aaa889c2.png,1024,1024,937d9f37a91d1cce4c184e41ba43df8cdb3f3039b5c098805a51cf06aaa889c2,fc353eaff4634adff5de2c3a821ff2d8e2859f8ced839f2cb0fd03714e25ec54,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),937d9f37a91d1cce4c184e41ba43df8cdb3f3039b5c098805a51cf06aaa889c2,working-tree:773.png,exact_decoded_match,,,,
774,data/raw_images/abnormal/774.png,9398442ca4829816959f28830f288b22778b3425d47d26c7f3c9589554eafc08,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9398442ca4829816959f28830f288b22778b3425d47d26c7f3c9589554eafc08.png,1024,1024,9398442ca4829816959f28830f288b22778b3425d47d26c7f3c9589554eafc08,a2ef3cf4861de92e533418fce9ca750584841dffdd0499f08323d7c1d51f4e19,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9398442ca4829816959f28830f288b22778b3425d47d26c7f3c9589554eafc08,working-tree:774.png,exact_decoded_match,,,,
775,data/raw_images/abnormal/775.png,93aba1b36f51fad62433d195ebf5cc555e25193f638c9575dff94712b3125984,https://whoops-benchmark.s3.amazonaws.com/whoops_images/93aba1b36f51fad62433d195ebf5cc555e25193f638c9575dff94712b3125984.png,1024,1024,93aba1b36f51fad62433d195ebf5cc555e25193f638c9575dff94712b3125984,f9f8ad2da32f94782bf736bd66a1e14ec083e6b09755e655aee1f155af1293bb,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),93aba1b36f51fad62433d195ebf5cc555e25193f638c9575dff94712b3125984,working-tree:775.png,exact_decoded_match,,,,
776,data/raw_images/abnormal/776.png,93d250e147c81ba8f1b7871849c79deab68a3ed6c74fc8de7ae8cc2e8ded5d41,https://whoops-benchmark.s3.amazonaws.com/whoops_images/93d250e147c81ba8f1b7871849c79deab68a3ed6c74fc8de7ae8cc2e8ded5d41.png,1024,1024,93d250e147c81ba8f1b7871849c79deab68a3ed6c74fc8de7ae8cc2e8ded5d41,d7b51c0e11e8e56010b2e4af02b92fd2060bc1c9619ae293a68309be1f94d2dc,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),93d250e147c81ba8f1b7871849c79deab68a3ed6c74fc8de7ae8cc2e8ded5d41,working-tree:776.png,exact_decoded_match,,,,
777,data/raw_images/abnormal/777.png,93d58991bf748f8e2dc2f85870b76cd0690dfa7bb5958401aee29fb519aa7d23,https://whoops-benchmark.s3.amazonaws.com/whoops_images/93d58991bf748f8e2dc2f85870b76cd0690dfa7bb5958401aee29fb519aa7d23.png,1536,1536,93d58991bf748f8e2dc2f85870b76cd0690dfa7bb5958401aee29fb519aa7d23,83f48f42554fbda6e439110bcc91133a4588c60f2f582a4116689979d8737894,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c28360b423213ebdbdcf05bb0dc0b3acd08a7fc3132f175678477d3bf520a9a8,working-tree:777.png,deterministic_transform_verified,resize_max_side_1536_lanczos_floor_dimensions,official_decoded_rgb_sha256=388e1a1dc8da916dab84903e9b4dd623566a2951db49ea497c14425f716b9397; transformed_decoded_rgb_sha256=83f48f42554fbda6e439110bcc91133a4588c60f2f582a4116689979d8737894; archive_revision=0616dca,93d58991bf748f8e2dc2f85870b76cd0690dfa7bb5958401aee29fb519aa7d23,388e1a1dc8da916dab84903e9b4dd623566a2951db49ea497c14425f716b9397
778,data/raw_images/abnormal/778.png,94a1aa67f86588afbeed0716cccc4827eaae8ac43d444837faf7777c9b86fcb9,https://whoops-benchmark.s3.amazonaws.com/whoops_images/94a1aa67f86588afbeed0716cccc4827eaae8ac43d444837faf7777c9b86fcb9.png,1024,1024,94a1aa67f86588afbeed0716cccc4827eaae8ac43d444837faf7777c9b86fcb9,aef2137c154977ba76fa1d1d91d9287c504809b8ba5cfb7d2b1f0f7a381e0eec,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),94a1aa67f86588afbeed0716cccc4827eaae8ac43d444837faf7777c9b86fcb9,working-tree:778.png,exact_decoded_match,,,,
779,data/raw_images/abnormal/779.png,950539add8f8fd2032d29069756243efdb7aebc6f9633903f74c9097cf6b6a1a,https://whoops-benchmark.s3.amazonaws.com/whoops_images/950539add8f8fd2032d29069756243efdb7aebc6f9633903f74c9097cf6b6a1a.png,1536,1024,950539add8f8fd2032d29069756243efdb7aebc6f9633903f74c9097cf6b6a1a,d5ba9360ada1b87450c4c891c685588e657188c54810c72199232bf16b21f29d,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),950539add8f8fd2032d29069756243efdb7aebc6f9633903f74c9097cf6b6a1a,working-tree:779.png,exact_decoded_match,,,,
780,data/raw_images/abnormal/780.png,95567877c4ec61da161ba40d8ab3bd73aa39e0a5186b789e185b07cade7dd78c,https://whoops-benchmark.s3.amazonaws.com/whoops_images/95567877c4ec61da161ba40d8ab3bd73aa39e0a5186b789e185b07cade7dd78c.png,1024,1024,95567877c4ec61da161ba40d8ab3bd73aa39e0a5186b789e185b07cade7dd78c,62a82762894dd2f7e67278b9a9a07f8bef7c47a457a190e8f1281d075ee4eff0,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),95567877c4ec61da161ba40d8ab3bd73aa39e0a5186b789e185b07cade7dd78c,working-tree:780.png,exact_decoded_match,,,,
781,data/raw_images/abnormal/781.png,958de8cb409de640220d0a0b67985e9a5c40bfa5a4a5354c8d66dbec14851ac2,https://whoops-benchmark.s3.amazonaws.com/whoops_images/958de8cb409de640220d0a0b67985e9a5c40bfa5a4a5354c8d66dbec14851ac2.png,1024,1024,958de8cb409de640220d0a0b67985e9a5c40bfa5a4a5354c8d66dbec14851ac2,990a14482b17dc9023092b63b11c3f3daf586ffd8ea0a359625f55f121f28700,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),958de8cb409de640220d0a0b67985e9a5c40bfa5a4a5354c8d66dbec14851ac2,working-tree:781.png,exact_decoded_match,,,,
782,data/raw_images/abnormal/782.png,959395aa29280a0f908349068d803dad637c631845ea13497ebd6439749021d7,https://whoops-benchmark.s3.amazonaws.com/whoops_images/959395aa29280a0f908349068d803dad637c631845ea13497ebd6439749021d7.png,1024,1024,959395aa29280a0f908349068d803dad637c631845ea13497ebd6439749021d7,cb02e9d7c036277c646b3d35964493ccd5e628c6262e9b7090a0232830d41fac,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),959395aa29280a0f908349068d803dad637c631845ea13497ebd6439749021d7,working-tree:782.png,exact_decoded_match,,,,
783,data/raw_images/abnormal/783.png,9645b77212a687509f1ae241ef0909107642d5b78dabea18d1b672c2314e281f,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9645b77212a687509f1ae241ef0909107642d5b78dabea18d1b672c2314e281f.png,1024,1024,9645b77212a687509f1ae241ef0909107642d5b78dabea18d1b672c2314e281f,b77b01b7970b334ccc876f8c0a354794d0e4d91f8980b3e3c5ea89a6c7e34d7b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9645b77212a687509f1ae241ef0909107642d5b78dabea18d1b672c2314e281f,working-tree:783.png,exact_decoded_match,,,,
784,data/raw_images/abnormal/784.png,96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d,https://whoops-benchmark.s3.amazonaws.com/whoops_images/96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d.png,1024,1024,96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d,8ed628a6c02869d26832785c42a719c1f4a814c54097477e53d76116b3f7a2e0,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d,working-tree:784.png,exact_decoded_match,,,,
785,data/raw_images/abnormal/785.png,9775ec7e42ca9caf6f576d8a7706b68046a5052ee5535607368f91552f2f7b83,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9775ec7e42ca9caf6f576d8a7706b68046a5052ee5535607368f91552f2f7b83.png,1024,1024,9775ec7e42ca9caf6f576d8a7706b68046a5052ee5535607368f91552f2f7b83,48ef7a5f433a5b34f3942d10f5204fef48d4190ed4d09b1531f4917cb21f16a8,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9775ec7e42ca9caf6f576d8a7706b68046a5052ee5535607368f91552f2f7b83,working-tree:785.png,exact_decoded_match,,,,
786,data/raw_images/abnormal/786.png,97d1e0bbfc722f683e95724fee0b3009c293ca7fb4296d525949b76cc76059ef,https://whoops-benchmark.s3.amazonaws.com/whoops_images/97d1e0bbfc722f683e95724fee0b3009c293ca7fb4296d525949b76cc76059ef.png,1024,1024,97d1e0bbfc722f683e95724fee0b3009c293ca7fb4296d525949b76cc76059ef,ebccfec6e4ef222b79efafeccf658a42365d143d60f5bc0b424e75a00e0ee13e,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),97d1e0bbfc722f683e95724fee0b3009c293ca7fb4296d525949b76cc76059ef,working-tree:786.png,exact_decoded_match,,,,
787,data/raw_images/abnormal/787.png,97dc6f02af31403f499c4d1403f5a0a941f292f1240889114451717a35caf69a,https://whoops-benchmark.s3.amazonaws.com/whoops_images/97dc6f02af31403f499c4d1403f5a0a941f292f1240889114451717a35caf69a.png,1024,1024,97dc6f02af31403f499c4d1403f5a0a941f292f1240889114451717a35caf69a,da24a2bb1c926f0d446eeac3db70d4ac28d684e20d235167a066d1e67e0645b7,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),97dc6f02af31403f499c4d1403f5a0a941f292f1240889114451717a35caf69a,working-tree:787.png,exact_decoded_match,,,,
788,data/raw_images/abnormal/788.png,97de9a18386ed5629d928682d4479c8457833bb7d68782bf4af6d9070fac06d8,https://whoops-benchmark.s3.amazonaws.com/whoops_images/97de9a18386ed5629d928682d4479c8457833bb7d68782bf4af6d9070fac06d8.png,1242,1242,97de9a18386ed5629d928682d4479c8457833bb7d68782bf4af6d9070fac06d8,1001908ed47e1ae54899f11394914dedc5e165ad458fe9ef568518b05b59447e,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),97de9a18386ed5629d928682d4479c8457833bb7d68782bf4af6d9070fac06d8,working-tree:788.png,exact_decoded_match,,,,
789,data/raw_images/abnormal/789.png,98152160807b0d036e3c813e95eae1d0000f68a5fe8a2087eda391e68c53508f,https://whoops-benchmark.s3.amazonaws.com/whoops_images/98152160807b0d036e3c813e95eae1d0000f68a5fe8a2087eda391e68c53508f.png,1024,1024,98152160807b0d036e3c813e95eae1d0000f68a5fe8a2087eda391e68c53508f,b9931f15e670e82e5390e7ad31fcb35989405b34e61c6ffd8ee36f66f0018954,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),98152160807b0d036e3c813e95eae1d0000f68a5fe8a2087eda391e68c53508f,working-tree:789.png,exact_decoded_match,,,,
790,data/raw_images/abnormal/790.png,984c03e2021fa5bb9b86f80b7acc98994fb943aa92917d3cf2d3402a0225b0db,https://whoops-benchmark.s3.amazonaws.com/whoops_images/984c03e2021fa5bb9b86f80b7acc98994fb943aa92917d3cf2d3402a0225b0db.png,1024,1024,984c03e2021fa5bb9b86f80b7acc98994fb943aa92917d3cf2d3402a0225b0db,7fcf0c5d0dc072ef48ef7fe711af0b698ff7ba78880fa628442840ec19098342,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),984c03e2021fa5bb9b86f80b7acc98994fb943aa92917d3cf2d3402a0225b0db,working-tree:790.png,exact_decoded_match,,,,
791,data/raw_images/abnormal/791.png,9862203d47166291d32e720175c78ec7d2fe6f92293150ea353b5a28c44e77a6,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9862203d47166291d32e720175c78ec7d2fe6f92293150ea353b5a28c44e77a6.png,1024,1024,9862203d47166291d32e720175c78ec7d2fe6f92293150ea353b5a28c44e77a6,7ca5496a73a64a275ad753e5bdb6c1b8484d24e280d30d05af55af789437f14f,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9862203d47166291d32e720175c78ec7d2fe6f92293150ea353b5a28c44e77a6,working-tree:791.png,exact_decoded_match,,,,
792,data/raw_images/abnormal/792.png,996df9b4812925e389688a1627436d97059391ace0ae98881132db003e0c5a3d,https://whoops-benchmark.s3.amazonaws.com/whoops_images/996df9b4812925e389688a1627436d97059391ace0ae98881132db003e0c5a3d.png,1024,1024,996df9b4812925e389688a1627436d97059391ace0ae98881132db003e0c5a3d,4bf13fcd0de5d2ac0c566255122d73cb92d706afc33fbf4b73bd0e14cc928db7,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),996df9b4812925e389688a1627436d97059391ace0ae98881132db003e0c5a3d,working-tree:792.png,exact_decoded_match,,,,
793,data/raw_images/abnormal/793.png,9a7c1eb6b403d1225776a5f16d5188bb074fdb042cd3afd7a98ca330756b00cf,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9a7c1eb6b403d1225776a5f16d5188bb074fdb042cd3afd7a98ca330756b00cf.png,1024,1024,9a7c1eb6b403d1225776a5f16d5188bb074fdb042cd3afd7a98ca330756b00cf,52729a308798ca6e38a8bb34a4732afb67cbd1e648eb0af8a39421cd07dc3f15,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9a7c1eb6b403d1225776a5f16d5188bb074fdb042cd3afd7a98ca330756b00cf,working-tree:793.png,exact_decoded_match,,,,
794,data/raw_images/abnormal/794.png,9bc84a0c552afe5c228917befde83e06184c08b9d1b69f6069dc503193dae02e,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9bc84a0c552afe5c228917befde83e06184c08b9d1b69f6069dc503193dae02e.png,1024,1024,9bc84a0c552afe5c228917befde83e06184c08b9d1b69f6069dc503193dae02e,723e50dac20f1f3e0b1cb684a6012a5ac2f3c93d2bbca204703a6f9aaa0a0bca,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9bc84a0c552afe5c228917befde83e06184c08b9d1b69f6069dc503193dae02e,working-tree:794.png,exact_decoded_match,,,,
795,data/raw_images/abnormal/795.png,9c0290315942b963678e6be6e958a719aefde867fa8372fe0a5a808d8ee2cc34,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9c0290315942b963678e6be6e958a719aefde867fa8372fe0a5a808d8ee2cc34.png,1024,1024,9c0290315942b963678e6be6e958a719aefde867fa8372fe0a5a808d8ee2cc34,7ba40842006f5f719f7dc20f5c7d13a57b24529d1f5f7650c089880166151fa2,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9c0290315942b963678e6be6e958a719aefde867fa8372fe0a5a808d8ee2cc34,working-tree:795.png,exact_decoded_match,,,,
796,data/raw_images/abnormal/796.png,9c43f902ac2be33fe4b40a4e116ac4d5ae72f6015c09ad8e0918614cde62a108,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9c43f902ac2be33fe4b40a4e116ac4d5ae72f6015c09ad8e0918614cde62a108.png,1024,1024,9c43f902ac2be33fe4b40a4e116ac4d5ae72f6015c09ad8e0918614cde62a108,a44a52662053a0af0380af8f2026ad935d3d104ef1d49aa0cd0d2c0834a51560,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9c43f902ac2be33fe4b40a4e116ac4d5ae72f6015c09ad8e0918614cde62a108,working-tree:796.png,exact_decoded_match,,,,
797,data/raw_images/abnormal/797.png,9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68.png,1536,1536,9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68,0f8f75b10cbad4cdbe33a538467422a8c72dbccf37762545e901c8ac53aa7a18,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),f7a69d1356b4df3fa5b3b091b6e96c07de15796ab469e274cdd4c3ca53e519d7,working-tree:797.png,deterministic_transform_verified,resize_max_side_1536_lanczos_floor_dimensions,official_decoded_rgb_sha256=09a5144f088d3aa23312b332a8a353783e92d6f82ed62bf9b0497b40befd6a02; transformed_decoded_rgb_sha256=0f8f75b10cbad4cdbe33a538467422a8c72dbccf37762545e901c8ac53aa7a18; archive_revision=0616dca,9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68,09a5144f088d3aa23312b332a8a353783e92d6f82ed62bf9b0497b40befd6a02
798,data/raw_images/abnormal/798.png,9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d.png,1242,1242,9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d,758e80e243b288f85caf257e94d32a7559104a25ea2a21d1d7cf7ce442310292,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d,working-tree:798.png,exact_decoded_match,,,,
799,data/raw_images/abnormal/799.png,9cff30334bd76960f96f85ed0bae05d557b92f923c6a363084eb61d935fdfe14,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9cff30334bd76960f96f85ed0bae05d557b92f923c6a363084eb61d935fdfe14.png,1024,1024,9cff30334bd76960f96f85ed0bae05d557b92f923c6a363084eb61d935fdfe14,11cab9439128283cc6fbfea469767f4abebf8f87b7924d08035a00383620984b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9cff30334bd76960f96f85ed0bae05d557b92f923c6a363084eb61d935fdfe14,working-tree:799.png,exact_decoded_match,,,,
800,data/raw_images/abnormal/800.png,9e3706445429891cf0d8111bea72e85db78c7a1381ee2a8b2ca329706d9e3d07,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9e3706445429891cf0d8111bea72e85db78c7a1381ee2a8b2ca329706d9e3d07.png,1024,1024,9e3706445429891cf0d8111bea72e85db78c7a1381ee2a8b2ca329706d9e3d07,6d67fbfbabbabf8b8daa811b8cd365e5c16db0ef62582358c74067253d02b4c6,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9e3706445429891cf0d8111bea72e85db78c7a1381ee2a8b2ca329706d9e3d07,working-tree:800.png,exact_decoded_match,,,,
801,data/raw_images/abnormal/801.png,9f728e22016772bd298c25e43f692c83d5cad653a0d8f204f139481891e061e1,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9f728e22016772bd298c25e43f692c83d5cad653a0d8f204f139481891e061e1.png,512,512,9f728e22016772bd298c25e43f692c83d5cad653a0d8f204f139481891e061e1,76a12a1a4c5af779904cf6521f0172e46b77e252d91f565e13919a931fa3f99d,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),9f728e22016772bd298c25e43f692c83d5cad653a0d8f204f139481891e061e1,working-tree:801.png,exact_decoded_match,,,,
802,data/raw_images/abnormal/802.png,a04b3cf364f408e9a0b6be9a0c2edf4c49cf63bc9590f1fa8654483b88539367,https://whoops-benchmark.s3.amazonaws.com/whoops_images/a04b3cf364f408e9a0b6be9a0c2edf4c49cf63bc9590f1fa8654483b88539367.png,1024,1024,a04b3cf364f408e9a0b6be9a0c2edf4c49cf63bc9590f1fa8654483b88539367,f93d687b340f9f95513fdf7c9e7376a736b63f635bb772dd6e905b22b2c12424,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),a04b3cf364f408e9a0b6be9a0c2edf4c49cf63bc9590f1fa8654483b88539367,working-tree:802.png,exact_decoded_match,,,,
